"term","grade","mob","ucor","upor","rep","long_mob","ucor2","upor2"
36,"B",9,0.002873962,0.008,1,81,0.0030117444,0.0068
36,"B",9,0.002873962,0.008,2,82,0.0029772988,0.0071
36,"B",9,0.002873962,0.008,3,83,0.0029428532,0.0074
36,"B",9,0.002873962,0.008,4,84,0.0029084076,0.0077
36,"B",9,0.002873962,0.008,5,85,0.002873962,0.008
36,"B",9,0.002873962,0.008,6,86,0.0028452708,0.0078
36,"B",9,0.002873962,0.008,7,87,0.0028165796,0.0076
36,"B",9,0.002873962,0.008,8,88,0.0027878884,0.0074
36,"B",9,0.002873962,0.008,9,89,0.0027591972,0.0072
36,"B",9,0.002873962,0.008,10,90,0.002730506,0.007
36,"B",10,0.00258705,0.006,1,91,0.0027018148,0.0068
36,"B",10,0.00258705,0.006,2,92,0.0026731236,0.0066
36,"B",10,0.00258705,0.006,3,93,0.0026444324,0.0064
36,"B",10,0.00258705,0.006,4,94,0.0026157412,0.0062
36,"B",10,0.00258705,0.006,5,95,0.00258705,0.006
36,"B",10,0.00258705,0.006,6,96,0.0025628474,0.0059
36,"B",10,0.00258705,0.006,7,97,0.0025386448,0.0058
36,"B",10,0.00258705,0.006,8,98,0.0025144422,0.0057
36,"B",10,0.00258705,0.006,9,99,0.0024902396,0.0056
36,"B",10,0.00258705,0.006,10,100,0.002466037,0.0055
36,"B",11,0.002345024,0.005,1,101,0.0024418344,0.0054
36,"B",11,0.002345024,0.005,2,102,0.0024176318,0.0053
36,"B",11,0.002345024,0.005,3,103,0.0023934292,0.0052
36,"B",11,0.002345024,0.005,4,104,0.0023692266,0.0051
36,"B",11,0.002345024,0.005,5,105,0.002345024,0.005
36,"B",11,0.002345024,0.005,6,106,0.0023243742,0.0053
36,"B",11,0.002345024,0.005,7,107,0.0023037244,0.0056
36,"B",11,0.002345024,0.005,8,108,0.0022830746,0.0059
36,"B",11,0.002345024,0.005,9,109,0.0022624248,0.0062
36,"B",11,0.002345024,0.005,10,110,0.002241775,0.0065
36,"B",12,0.002138526,0.008,1,111,0.0022211252,0.0068
36,"B",12,0.002138526,0.008,2,112,0.0022004754,0.0071
36,"B",12,0.002138526,0.008,3,113,0.0021798256,0.0074
36,"B",12,0.002138526,0.008,4,114,0.0021591758,0.0077
36,"B",12,0.002138526,0.008,5,115,0.002138526,0.008
36,"B",12,0.002138526,0.008,6,116,0.0021207289,0.0077
36,"B",12,0.002138526,0.008,7,117,0.0021029318,0.0074
36,"B",12,0.002138526,0.008,8,118,0.0020851347,0.0071
36,"B",12,0.002138526,0.008,9,119,0.0020673376,0.0068
36,"B",12,0.002138526,0.008,10,120,0.0020495405,0.0065
36,"B",13,0.001960555,0.005,1,121,0.0020317434,0.0062
36,"B",13,0.001960555,0.005,2,122,0.0020139463,0.0059
36,"B",13,0.001960555,0.005,3,123,0.0019961492,0.0056
36,"B",13,0.001960555,0.005,4,124,0.0019783521,0.0053
36,"B",13,0.001960555,0.005,5,125,0.001960555,0.005
36,"B",13,0.001960555,0.005,6,126,0.0019450795,0.0052
36,"B",13,0.001960555,0.005,7,127,0.001929604,0.0054
36,"B",13,0.001960555,0.005,8,128,0.0019141285,0.0056
36,"B",13,0.001960555,0.005,9,129,0.001898653,0.0058
36,"B",13,0.001960555,0.005,10,130,0.0018831775,0.006
36,"B",14,0.0018058,0.007,1,131,0.001867702,0.0062
36,"B",14,0.0018058,0.007,2,132,0.0018522265,0.0064
36,"B",14,0.0018058,0.007,3,133,0.001836751,0.0066
36,"B",14,0.0018058,0.007,4,134,0.0018212755,0.0068
36,"B",14,0.0018058,0.007,5,135,0.0018058,0.007
36,"B",14,0.0018058,0.007,6,136,0.0017922366,0.0068
36,"B",14,0.0018058,0.007,7,137,0.0017786732,0.0066
36,"B",14,0.0018058,0.007,8,138,0.0017651098,0.0064
36,"B",14,0.0018058,0.007,9,139,0.0017515464,0.0062
36,"B",14,0.0018058,0.007,10,140,0.001737983,0.006
36,"B",15,0.001670166,0.005,1,141,0.0017244196,0.0058
36,"B",15,0.001670166,0.005,2,142,0.0017108562,0.0056
36,"B",15,0.001670166,0.005,3,143,0.0016972928,0.0054
36,"B",15,0.001670166,0.005,4,144,0.0016837294,0.0052
36,"B",15,0.001670166,0.005,5,145,0.001670166,0.005
36,"B",15,0.001670166,0.005,6,146,0.0016581947,0.0049
36,"B",15,0.001670166,0.005,7,147,0.0016462234,0.0048
36,"B",15,0.001670166,0.005,8,148,0.0016342521,0.0047
36,"B",15,0.001670166,0.005,9,149,0.0016222808,0.0046
36,"B",15,0.001670166,0.005,10,150,0.0016103095,0.0045
36,"B",16,0.001550453,0.004,1,151,0.0015983382,0.0044
36,"B",16,0.001550453,0.004,2,152,0.0015863669,0.0043
36,"B",16,0.001550453,0.004,3,153,0.0015743956,0.0042
36,"B",16,0.001550453,0.004,4,154,0.0015624243,0.0041
36,"B",16,0.001550453,0.004,5,155,0.001550453,0.004
36,"B",16,0.001550453,0.004,6,156,0.0015398202,0.0045
36,"B",16,0.001550453,0.004,7,157,0.0015291874,0.005
36,"B",16,0.001550453,0.004,8,158,0.0015185546,0.0055
36,"B",16,0.001550453,0.004,9,159,0.0015079218,0.006
36,"B",16,0.001550453,0.004,10,160,0.001497289,0.0065
36,"B",17,0.001444125,0.009,1,161,0.0014866562,0.007
36,"B",17,0.001444125,0.009,2,162,0.0014760234,0.0075
36,"B",17,0.001444125,0.009,3,163,0.0014653906,0.008
36,"B",17,0.001444125,0.009,4,164,0.0014547578,0.0085
36,"B",17,0.001444125,0.009,5,165,0.001444125,0.009
36,"B",17,0.001444125,0.009,6,166,0.0014346277,0.0085
36,"B",17,0.001444125,0.009,7,167,0.0014251304,0.008
36,"B",17,0.001444125,0.009,8,168,0.0014156331,0.0075
36,"B",17,0.001444125,0.009,9,169,0.0014061358,0.007
36,"B",17,0.001444125,0.009,10,170,0.0013966385,0.0065
36,"B",18,0.001349152,0.004,1,171,0.0013871412,0.006
36,"B",18,0.001349152,0.004,2,172,0.0013776439,0.0055
36,"B",18,0.001349152,0.004,3,173,0.0013681466,0.005
36,"B",18,0.001349152,0.004,4,174,0.0013586493,0.0045
36,"B",18,0.001349152,0.004,5,175,0.001349152,0.004
36,"B",18,0.001349152,0.004,6,176,0.0013406253,0.0044
36,"B",18,0.001349152,0.004,7,177,0.0013320986,0.0048
36,"B",18,0.001349152,0.004,8,178,0.0013235719,0.0052
36,"B",18,0.001349152,0.004,9,179,0.0013150452,0.0056
36,"B",18,0.001349152,0.004,10,180,0.0013065185,0.006
36,"B",19,0.001263885,0.008,1,181,0.0012979918,0.0064
36,"B",19,0.001263885,0.008,2,182,0.0012894651,0.0068
36,"B",19,0.001263885,0.008,3,183,0.0012809384,0.0072
36,"B",19,0.001263885,0.008,4,184,0.0012724117,0.0076
36,"B",19,0.001263885,0.008,5,185,0.001263885,0.008
36,"B",19,0.001263885,0.008,6,186,0.0012561943,0.0079
36,"B",19,0.001263885,0.008,7,187,0.0012485036,0.0078
36,"B",19,0.001263885,0.008,8,188,0.0012408129,0.0077
36,"B",19,0.001263885,0.008,9,189,0.0012331222,0.0076
36,"B",19,0.001263885,0.008,10,190,0.0012254315,0.0075
36,"B",20,0.001186978,0.007,1,191,0.0012177408,0.0074
36,"B",20,0.001186978,0.007,2,192,0.0012100501,0.0073
36,"B",20,0.001186978,0.007,3,193,0.0012023594,0.0072
36,"B",20,0.001186978,0.007,4,194,0.0011946687,0.0071
36,"B",20,0.001186978,0.007,5,195,0.001186978,0.007
36,"B",20,0.001186978,0.007,6,196,0.0011800119,0.0068
36,"B",20,0.001186978,0.007,7,197,0.0011730458,0.0066
36,"B",20,0.001186978,0.007,8,198,0.0011660797,0.0064
36,"B",20,0.001186978,0.007,9,199,0.0011591136,0.0062
36,"B",20,0.001186978,0.007,10,200,0.0011521475,0.006
36,"B",21,0.001117317,0.005,1,201,0.0011451814,0.0058
36,"B",21,0.001117317,0.005,2,202,0.0011382153,0.0056
36,"B",21,0.001117317,0.005,3,203,0.0011312492,0.0054
36,"B",21,0.001117317,0.005,4,204,0.0011242831,0.0052
36,"B",21,0.001117317,0.005,5,205,0.001117317,0.005
36,"B",21,0.001117317,0.005,6,206,0.0011109826,0.0051
36,"B",21,0.001117317,0.005,7,207,0.0011046482,0.0052
36,"B",21,0.001117317,0.005,8,208,0.0010983138,0.0053
36,"B",21,0.001117317,0.005,9,209,0.0010919794,0.0054
36,"B",21,0.001117317,0.005,10,210,0.001085645,0.0055
36,"B",22,0.001053973,0.006,1,211,0.0010793106,0.0056
36,"B",22,0.001053973,0.006,2,212,0.0010729762,0.0057
36,"B",22,0.001053973,0.006,3,213,0.0010666418,0.0058
36,"B",22,0.001053973,0.006,4,214,0.0010603074,0.0059
36,"B",22,0.001053973,0.006,5,215,0.001053973,0.006
36,"B",22,0.001053973,0.006,6,216,0.0010481927,0.0064
36,"B",22,0.001053973,0.006,7,217,0.0010424124,0.0068
36,"B",22,0.001053973,0.006,8,218,0.0010366321,0.0072
36,"B",22,0.001053973,0.006,9,219,0.0010308518,0.0076
36,"B",22,0.001053973,0.006,10,220,0.0010250715,0.008
36,"B",23,0.00099617,0.01,1,221,0.0010192912,0.0084
36,"B",23,0.00099617,0.01,2,222,0.0010135109,0.0088
36,"B",23,0.00099617,0.01,3,223,0.0010077306,0.0092
36,"B",23,0.00099617,0.01,4,224,0.0010019503,0.0096
36,"B",23,0.00099617,0.01,5,225,0.00099617,0.01
36,"B",23,0.00099617,0.01,6,226,0.0009908778,0.01
36,"B",23,0.00099617,0.01,7,227,0.0009855856,0.01
36,"B",23,0.00099617,0.01,8,228,0.0009802934,0.01
36,"B",23,0.00099617,0.01,9,229,0.0009750012,0.01
36,"B",23,0.00099617,0.01,10,230,0.000969709,0.01
36,"B",24,0.000943248,0.01,1,231,0.0009644168,0.01
36,"B",24,0.000943248,0.01,2,232,0.0009591246,0.01
36,"B",24,0.000943248,0.01,3,233,0.0009538324,0.01
36,"B",24,0.000943248,0.01,4,234,0.0009485402,0.01
36,"B",24,0.000943248,0.01,5,235,0.000943248,0.01
36,"B",24,0.000943248,0.01,6,236,0.000938388,0.0095
36,"B",24,0.000943248,0.01,7,237,0.000933528,0.009
36,"B",24,0.000943248,0.01,8,238,0.000928668,0.0085
36,"B",24,0.000943248,0.01,9,239,0.000923808,0.008
36,"B",24,0.000943248,0.01,10,240,0.000918948,0.0075
36,"B",25,0.000894648,0.005,1,241,0.000914088,0.007
36,"B",25,0.000894648,0.005,2,242,0.000909228,0.0065
36,"B",25,0.000894648,0.005,3,243,0.000904368,0.006
36,"B",25,0.000894648,0.005,4,244,0.000899508,0.0055
36,"B",25,0.000894648,0.005,5,245,0.000894648,0.005
36,"B",25,0.000894648,0.005,6,246,0.0008901723,0.0054
36,"B",25,0.000894648,0.005,7,247,0.0008856966,0.0058
36,"B",25,0.000894648,0.005,8,248,0.0008812209,0.0062
36,"B",25,0.000894648,0.005,9,249,0.0008767452,0.0066
36,"B",25,0.000894648,0.005,10,250,0.0008722695,0.007
36,"B",26,0.000849891,0.009,1,251,0.0008677938,0.0074
36,"B",26,0.000849891,0.009,2,252,0.0008633181,0.0078
36,"B",26,0.000849891,0.009,3,253,0.0008588424,0.0082
36,"B",26,0.000849891,0.009,4,254,0.0008543667,0.0086
36,"B",26,0.000849891,0.009,5,255,0.000849891,0.009
36,"B",26,0.000849891,0.009,6,256,0.0008457584,0.0085
36,"B",26,0.000849891,0.009,7,257,0.0008416258,0.008
36,"B",26,0.000849891,0.009,8,258,0.0008374932,0.0075
36,"B",26,0.000849891,0.009,9,259,0.0008333606,0.007
36,"B",26,0.000849891,0.009,10,260,0.000829228,0.0065
36,"B",27,0.000808565,0.004,1,261,0.0008250954,0.006
36,"B",27,0.000808565,0.004,2,262,0.0008209628,0.0055
36,"B",27,0.000808565,0.004,3,263,0.0008168302,0.005
36,"B",27,0.000808565,0.004,4,264,0.0008126976,0.0045
36,"B",27,0.000808565,0.004,5,265,0.000808565,0.004
36,"B",27,0.000808565,0.004,6,266,0.0008047397,0.0043
36,"B",27,0.000808565,0.004,7,267,0.0008009144,0.0046
36,"B",27,0.000808565,0.004,8,268,0.0007970891,0.0049
36,"B",27,0.000808565,0.004,9,269,0.0007932638,0.0052
36,"B",27,0.000808565,0.004,10,270,0.0007894385,0.0055
36,"B",28,0.000770312,0.007,1,271,0.0007856132,0.0058
36,"B",28,0.000770312,0.007,2,272,0.0007817879,0.0061
36,"B",28,0.000770312,0.007,3,273,0.0007779626,0.0064
36,"B",28,0.000770312,0.007,4,274,0.0007741373,0.0067
36,"B",28,0.000770312,0.007,5,275,0.000770312,0.007
36,"B",28,0.000770312,0.007,6,276,0.0007667632,0.0067
36,"B",28,0.000770312,0.007,7,277,0.0007632144,0.0064
36,"B",28,0.000770312,0.007,8,278,0.0007596656,0.0061
36,"B",28,0.000770312,0.007,9,279,0.0007561168,0.0058
36,"B",28,0.000770312,0.007,10,280,0.000752568,0.0055
36,"B",29,0.000734824,0.004,1,281,0.0007490192,0.0052
36,"B",29,0.000734824,0.004,2,282,0.0007454704,0.0049
36,"B",29,0.000734824,0.004,3,283,0.0007419216,0.0046
36,"B",29,0.000734824,0.004,4,284,0.0007383728,0.0043
36,"B",29,0.000734824,0.004,5,285,0.000734824,0.004
36,"B",29,0.000734824,0.004,6,286,0.0007315244,0.0046
36,"B",29,0.000734824,0.004,7,287,0.0007282248,0.0052
36,"B",29,0.000734824,0.004,8,288,0.0007249252,0.0058
36,"B",29,0.000734824,0.004,9,289,0.0007216256,0.0064
36,"B",29,0.000734824,0.004,10,290,0.000718326,0.007
36,"B",30,0.000701828,0.01,1,291,0.0007150264,0.0076
36,"B",30,0.000701828,0.01,2,292,0.0007117268,0.0082
36,"B",30,0.000701828,0.01,3,293,0.0007084272,0.0088
36,"B",30,0.000701828,0.01,4,294,0.0007051276,0.0094
36,"B",30,0.000701828,0.01,5,295,0.000701828,0.01
36,"B",30,0.000701828,0.01,6,296,0.0006987541,0.0094
36,"B",30,0.000701828,0.01,7,297,0.0006956802,0.0088
36,"B",30,0.000701828,0.01,8,298,0.0006926063,0.0082
36,"B",30,0.000701828,0.01,9,299,0.0006895324,0.0076
36,"B",30,0.000701828,0.01,10,300,0.0006864585,0.007
36,"B",31,0.000671089,0.004,1,301,0.0006833846,0.0064
36,"B",31,0.000671089,0.004,2,302,0.0006803107,0.0058
36,"B",31,0.000671089,0.004,3,303,0.0006772368,0.0052
36,"B",31,0.000671089,0.004,4,304,0.0006741629,0.0046
36,"B",31,0.000671089,0.004,5,305,0.000671089,0.004
36,"B",31,0.000671089,0.004,6,306,0.0006682198,0.0044
36,"B",31,0.000671089,0.004,7,307,0.0006653506,0.0048
36,"B",31,0.000671089,0.004,8,308,0.0006624814,0.0052
36,"B",31,0.000671089,0.004,9,309,0.0006596122,0.0056
36,"B",31,0.000671089,0.004,10,310,0.000656743,0.006
36,"B",32,0.000642397,0.008,1,311,0.0006538738,0.0064
36,"B",32,0.000642397,0.008,2,312,0.0006510046,0.0068
36,"B",32,0.000642397,0.008,3,313,0.0006481354,0.0072
36,"B",32,0.000642397,0.008,4,314,0.0006452662,0.0076
36,"B",32,0.000642397,0.008,5,315,0.000642397,0.008
36,"B",32,0.000642397,0.008,6,316,0.0006397141,0.0081
36,"B",32,0.000642397,0.008,7,317,0.0006370312,0.0082
36,"B",32,0.000642397,0.008,8,318,0.0006343483,0.0083
36,"B",32,0.000642397,0.008,9,319,0.0006316654,0.0084
36,"B",32,0.000642397,0.008,10,320,0.0006289825,0.0085
36,"B",33,0.000615568,0.009,1,321,0.0006262996,0.0086
36,"B",33,0.000615568,0.009,2,322,0.0006236167,0.0087
36,"B",33,0.000615568,0.009,3,323,0.0006209338,0.0088
36,"B",33,0.000615568,0.009,4,324,0.0006182509,0.0089
36,"B",33,0.000615568,0.009,5,325,0.000615568,0.009
36,"B",33,0.000615568,0.009,6,326,0.000613055,0.0087
36,"B",33,0.000615568,0.009,7,327,0.000610542,0.0084
36,"B",33,0.000615568,0.009,8,328,0.000608029,0.0081
36,"B",33,0.000615568,0.009,9,329,0.000605516,0.0078
36,"B",33,0.000615568,0.009,10,330,0.000603003,0.0075
36,"B",34,0.000590438,0.006,1,331,0.00060049,0.0072
36,"B",34,0.000590438,0.006,2,332,0.000597977,0.0069
36,"B",34,0.000590438,0.006,3,333,0.000595464,0.0066
36,"B",34,0.000590438,0.006,4,334,0.000592951,0.0063
36,"B",34,0.000590438,0.006,5,335,0.000590438,0.006
36,"B",34,0.000590438,0.006,6,336,0.0005880803,0.006
36,"B",34,0.000590438,0.006,7,337,0.0005857226,0.006
36,"B",34,0.000590438,0.006,8,338,0.0005833649,0.006
36,"B",34,0.000590438,0.006,9,339,0.0005810072,0.006
36,"B",34,0.000590438,0.006,10,340,0.0005786495,0.006
36,"B",35,0.000566861,0.006,1,341,0.0005762918,0.006
36,"B",35,0.000566861,0.006,2,342,0.0005739341,0.006
36,"B",35,0.000566861,0.006,3,343,0.0005715764,0.006
36,"B",35,0.000566861,0.006,4,344,0.0005692187,0.006
36,"B",35,0.000566861,0.006,5,345,0.000566861,0.006
36,"B",35,0.000566861,0.006,6,346,0.0005646457,0.0061
36,"B",35,0.000566861,0.006,7,347,0.0005624304,0.0062
36,"B",35,0.000566861,0.006,8,348,0.0005602151,0.0063
36,"B",35,0.000566861,0.006,9,349,0.0005579998,0.0064
36,"B",35,0.000566861,0.006,10,350,0.0005557845,0.0065
36,"B",36,0.000544708,0.007,1,351,0.0005535692,0.0066
36,"B",36,0.000544708,0.007,2,352,0.0005513539,0.0067
36,"B",36,0.000544708,0.007,3,353,0.0005491386,0.0068
36,"B",36,0.000544708,0.007,4,354,0.0005469233,0.0069
36,"B",36,0.000544708,0.007,5,355,0.000544708,0.007
36,"B",36,0.000544708,0.007,6,356,0.000544708,0.007
36,"B",36,0.000544708,0.007,7,357,0.000544708,0.007
36,"B",36,0.000544708,0.007,8,358,0.000544708,0.007
36,"B",36,0.000544708,0.007,9,359,0.000544708,0.007
36,"B",36,0.000544708,0.007,10,360,0.000544708,0.007
36,"C",1,0,0.008,1,1,0,0.008
36,"C",1,0,0.008,2,2,0,0.008
36,"C",1,0,0.008,3,3,0,0.008
36,"C",1,0,0.008,4,4,0,0.008
36,"C",1,0,0.008,5,5,0,0.008
36,"C",1,0,0.008,6,6,0,0.0082
36,"C",1,0,0.008,7,7,0,0.0084
36,"C",1,0,0.008,8,8,0,0.0086
36,"C",1,0,0.008,9,9,0,0.0088
36,"C",1,0,0.008,10,10,0,0.009
36,"C",2,0,0.01,1,11,0,0.0092
36,"C",2,0,0.01,2,12,0,0.0094
36,"C",2,0,0.01,3,13,0,0.0096
36,"C",2,0,0.01,4,14,0,0.0098
36,"C",2,0,0.01,5,15,0,0.01
36,"C",2,0,0.01,6,16,0,0.0098
36,"C",2,0,0.01,7,17,0,0.0096
36,"C",2,0,0.01,8,18,0,0.0094
36,"C",2,0,0.01,9,19,0,0.0092
36,"C",2,0,0.01,10,20,0,0.009
36,"C",3,0,0.008,1,21,0,0.0088
36,"C",3,0,0.008,2,22,0,0.0086
36,"C",3,0,0.008,3,23,0,0.0084
36,"C",3,0,0.008,4,24,0,0.0082
36,"C",3,0,0.008,5,25,0,0.008
36,"C",3,0,0.008,6,26,0,0.008
36,"C",3,0,0.008,7,27,0,0.008
36,"C",3,0,0.008,8,28,0,0.008
36,"C",3,0,0.008,9,29,0,0.008
36,"C",3,0,0.008,10,30,0,0.008
36,"C",4,0,0.008,1,31,0,0.008
36,"C",4,0,0.008,2,32,0,0.008
36,"C",4,0,0.008,3,33,0,0.008
36,"C",4,0,0.008,4,34,0,0.008
36,"C",4,0,0.008,5,35,0,0.008
36,"C",4,0,0.008,6,36,4.1788e-05,0.0082
36,"C",4,0,0.008,7,37,8.3576e-05,0.0084
36,"C",4,0,0.008,8,38,0.000125364,0.0086
36,"C",4,0,0.008,9,39,0.000167152,0.0088
36,"C",4,0,0.008,10,40,0.00020894,0.009
36,"C",5,0.00041788,0.01,1,41,0.000250728,0.0092
36,"C",5,0.00041788,0.01,2,42,0.000292516,0.0094
36,"C",5,0.00041788,0.01,3,43,0.000334304,0.0096
36,"C",5,0.00041788,0.01,4,44,0.000376092,0.0098
36,"C",5,0.00041788,0.01,5,45,0.00041788,0.01
36,"C",5,0.00041788,0.01,6,46,0.000608071,0.0094
36,"C",5,0.00041788,0.01,7,47,0.000798262,0.0088
36,"C",5,0.00041788,0.01,8,48,0.000988453,0.0082
36,"C",5,0.00041788,0.01,9,49,0.001178644,0.0076
36,"C",5,0.00041788,0.01,10,50,0.001368835,0.007
36,"C",6,0.00231979,0.004,1,51,0.001559026,0.0064
36,"C",6,0.00231979,0.004,2,52,0.001749217,0.0058
36,"C",6,0.00231979,0.004,3,53,0.001939408,0.0052
36,"C",6,0.00231979,0.004,4,54,0.002129599,0.0046
36,"C",6,0.00231979,0.004,5,55,0.00231979,0.004
36,"C",6,0.00231979,0.004,6,56,0.002491001,0.0041
36,"C",6,0.00231979,0.004,7,57,0.002662212,0.0042
36,"C",6,0.00231979,0.004,8,58,0.002833423,0.0043
36,"C",6,0.00231979,0.004,9,59,0.003004634,0.0044
36,"C",6,0.00231979,0.004,10,60,0.003175845,0.0045
36,"C",7,0.0040319,0.005,1,61,0.003347056,0.0046
36,"C",7,0.0040319,0.005,2,62,0.003518267,0.0047
36,"C",7,0.0040319,0.005,3,63,0.003689478,0.0048
36,"C",7,0.0040319,0.005,4,64,0.003860689,0.0049
36,"C",7,0.0040319,0.005,5,65,0.0040319,0.005
36,"C",7,0.0040319,0.005,6,66,0.004131402,0.0052
36,"C",7,0.0040319,0.005,7,67,0.004230904,0.0054
36,"C",7,0.0040319,0.005,8,68,0.004330406,0.0056
36,"C",7,0.0040319,0.005,9,69,0.004429908,0.0058
36,"C",7,0.0040319,0.005,10,70,0.00452941,0.006
36,"C",8,0.00502692,0.007,1,71,0.004628912,0.0062
36,"C",8,0.00502692,0.007,2,72,0.004728414,0.0064
36,"C",8,0.00502692,0.007,3,73,0.004827916,0.0066
36,"C",8,0.00502692,0.007,4,74,0.004927418,0.0068
36,"C",8,0.00502692,0.007,5,75,0.00502692,0.007
36,"C",8,0.00502692,0.007,6,76,0.00506812,0.0068
36,"C",8,0.00502692,0.007,7,77,0.00510932,0.0066
36,"C",8,0.00502692,0.007,8,78,0.00515052,0.0064
36,"C",8,0.00502692,0.007,9,79,0.00519172,0.0062
36,"C",8,0.00502692,0.007,10,80,0.00523292,0.006
36,"C",9,0.00543892,0.005,1,81,0.00527412,0.0058
36,"C",9,0.00543892,0.005,2,82,0.00531532,0.0056
36,"C",9,0.00543892,0.005,3,83,0.00535652,0.0054
36,"C",9,0.00543892,0.005,4,84,0.00539772,0.0052
36,"C",9,0.00543892,0.005,5,85,0.00543892,0.005
36,"C",9,0.00543892,0.005,6,86,0.005442393,0.0053
36,"C",9,0.00543892,0.005,7,87,0.005445866,0.0056
36,"C",9,0.00543892,0.005,8,88,0.005449339,0.0059
36,"C",9,0.00543892,0.005,9,89,0.005452812,0.0062
36,"C",9,0.00543892,0.005,10,90,0.005456285,0.0065
36,"C",10,0.00547365,0.008,1,91,0.005459758,0.0068
36,"C",10,0.00547365,0.008,2,92,0.005463231,0.0071
36,"C",10,0.00547365,0.008,3,93,0.005466704,0.0074
36,"C",10,0.00547365,0.008,4,94,0.005470177,0.0077
36,"C",10,0.00547365,0.008,5,95,0.00547365,0.008
36,"C",10,0.00547365,0.008,6,96,0.005455069,0.0078
36,"C",10,0.00547365,0.008,7,97,0.005436488,0.0076
36,"C",10,0.00547365,0.008,8,98,0.005417907,0.0074
36,"C",10,0.00547365,0.008,9,99,0.005399326,0.0072
36,"C",10,0.00547365,0.008,10,100,0.005380745,0.007
36,"C",11,0.00528784,0.006,1,101,0.005362164,0.0068
36,"C",11,0.00528784,0.006,2,102,0.005343583,0.0066
36,"C",11,0.00528784,0.006,3,103,0.005325002,0.0064
36,"C",11,0.00528784,0.006,4,104,0.005306421,0.0062
36,"C",11,0.00528784,0.006,5,105,0.00528784,0.006
36,"C",11,0.00528784,0.006,6,106,0.005257492,0.0059
36,"C",11,0.00528784,0.006,7,107,0.005227144,0.0058
36,"C",11,0.00528784,0.006,8,108,0.005196796,0.0057
36,"C",11,0.00528784,0.006,9,109,0.005166448,0.0056
36,"C",11,0.00528784,0.006,10,110,0.0051361,0.0055
36,"C",12,0.00498436,0.005,1,111,0.005105752,0.0054
36,"C",12,0.00498436,0.005,2,112,0.005075404,0.0053
36,"C",12,0.00498436,0.005,3,113,0.005045056,0.0052
36,"C",12,0.00498436,0.005,4,114,0.005014708,0.0051
36,"C",12,0.00498436,0.005,5,115,0.00498436,0.005
36,"C",12,0.00498436,0.005,6,116,0.004948609,0.0053
36,"C",12,0.00498436,0.005,7,117,0.004912858,0.0056
36,"C",12,0.00498436,0.005,8,118,0.004877107,0.0059
36,"C",12,0.00498436,0.005,9,119,0.004841356,0.0062
36,"C",12,0.00498436,0.005,10,120,0.004805605,0.0065
36,"C",13,0.00462685,0.008,1,121,0.004769854,0.0068
36,"C",13,0.00462685,0.008,2,122,0.004734103,0.0071
36,"C",13,0.00462685,0.008,3,123,0.004698352,0.0074
36,"C",13,0.00462685,0.008,4,124,0.004662601,0.0077
36,"C",13,0.00462685,0.008,5,125,0.00462685,0.008
36,"C",13,0.00462685,0.008,6,126,0.004589501,0.0077
36,"C",13,0.00462685,0.008,7,127,0.004552152,0.0074
36,"C",13,0.00462685,0.008,8,128,0.004514803,0.0071
36,"C",13,0.00462685,0.008,9,129,0.004477454,0.0068
36,"C",13,0.00462685,0.008,10,130,0.004440105,0.0065
36,"C",14,0.00425336,0.005,1,131,0.004402756,0.0062
36,"C",14,0.00425336,0.005,2,132,0.004365407,0.0059
36,"C",14,0.00425336,0.005,3,133,0.004328058,0.0056
36,"C",14,0.00425336,0.005,4,134,0.004290709,0.0053
36,"C",14,0.00425336,0.005,5,135,0.00425336,0.005
36,"C",14,0.00425336,0.005,6,136,0.004216605,0.0052
36,"C",14,0.00425336,0.005,7,137,0.00417985,0.0054
36,"C",14,0.00425336,0.005,8,138,0.004143095,0.0056
36,"C",14,0.00425336,0.005,9,139,0.00410634,0.0058
36,"C",14,0.00425336,0.005,10,140,0.004069585,0.006
36,"C",15,0.00388581,0.007,1,141,0.00403283,0.0062
36,"C",15,0.00388581,0.007,2,142,0.003996075,0.0064
36,"C",15,0.00388581,0.007,3,143,0.00395932,0.0066
36,"C",15,0.00388581,0.007,4,144,0.003922565,0.0068
36,"C",15,0.00388581,0.007,5,145,0.00388581,0.007
36,"C",15,0.00388581,0.007,6,146,0.003850851,0.0068
36,"C",15,0.00388581,0.007,7,147,0.003815892,0.0066
36,"C",15,0.00388581,0.007,8,148,0.003780933,0.0064
36,"C",15,0.00388581,0.007,9,149,0.003745974,0.0062
36,"C",15,0.00388581,0.007,10,150,0.003711015,0.006
36,"C",16,0.00353622,0.005,1,151,0.003676056,0.0058
36,"C",16,0.00353622,0.005,2,152,0.003641097,0.0056
